Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
East Asia & Pacific (developing only),EAP,Population density (people per sq. km of land area),EN.POP.DNST,,56.2802130255,56.9983139144,58.4250358945,59.8298891743,61.2993025757,62.994732811,64.63588907,66.3403146916,68.1546932846,70.029325911,71.9477497409,73.7602436747,75.5156213548,77.1769394433,78.6854392624,80.0765272605,81.3666149774,82.6536243794,83.9584185474,85.2404708661,86.5605404017,88.0238059154,89.4941929947,90.9004149789,92.3589377419,93.9254660194,95.5924926484,97.2789601294,98.9233414655,100.5128462657,102.0244606042,103.446389171,104.8164398808,106.1794090469,107.5199879472,108.8419582369,110.153724394,111.4237295541,112.6247416798,113.8630099149,114.9486226072,115.9896423242,116.9919065828,117.9669927941,118.9303165298,119.8597785893,120.753853521,121.6392272854,122.5136681098,123.3822527804,124.2565661216,125.1436614495,126.039436034,
East Asia & Pacific (all income levels),EAS,Population density (people per sq. km of land area),EN.POP.DNST,,42.8841672387,43.4583272034,44.4952796976,45.5173991743,46.5830367282,47.7897425442,48.9582190986,50.1442292821,51.4750621766,52.8073084654,54.1799807395,55.4800038521,56.7162562515,57.9441388603,59.0544865062,60.044198271,60.9794479433,61.9096532475,62.8564848798,63.783797221,64.7396268068,65.7869398889,66.8316653027,67.8303829529,68.8535493194,69.9466273745,71.1019102845,72.2674094253,73.4069542537,74.5071154421,75.5584211512,76.5454593365,77.495991858,78.4473501782,79.3917857559,80.3236714796,81.236718361,82.1198183165,82.9485497568,83.7874648844,84.547351982,85.2700843106,85.959474659,86.6252871377,87.2807233956,87.9268462738,88.5473614112,89.1764266685,89.7866345197,90.3881780319,90.9866095615,91.5937553206,92.2051272668,
Europe & Central Asia (developing only),ECA,Population density (people per sq. km of land area),EN.POP.DNST,,26.5278609889,27.0015309324,27.4724360038,27.9363481743,28.3834525846,28.8288754026,29.2816607443,29.7197427643,30.1504523252,30.5641752616,31.005545316,31.4770192692,31.9240123081,32.3747095859,32.8269753522,33.2701105691,33.6983113364,34.1148295123,34.5248560775,34.9469327501,35.3876925848,35.8093376645,36.2338016518,36.6608123444,37.0860298899,37.5209520733,37.9586348861,38.3877625678,38.7910948238,39.0763688493,39.3245436749,39.5513557067,39.7538569405,39.8667477392,39.9227584453,40.0188670434,40.1280391853,40.2235263565,40.3106290921,40.4385564852,40.499412163,40.5636503674,40.6877129386,40.8369210092,41.0030271479,41.1825513643,41.3286295395,41.5149799611,41.7859536322,42.0920244615,42.4049805935,42.6843637534,42.981205857,
Europe & Central Asia (all income levels),ECS,Population density (people per sq. km of land area),EN.POP.DNST,,24.6698583403,24.9621866871,25.2562505931,25.5464880137,25.8267886292,26.0701676973,26.3053023258,26.5306609791,26.7520769913,26.9501997455,27.1553697554,27.3865146027,27.6071907089,27.8208059105,28.0281261667,28.2314090897,28.4261474153,28.6220635064,28.8137599777,29.0104704506,29.20612613,29.3812254472,29.5497460073,29.7257343175,29.9055191949,30.0902733526,30.2763134737,30.4636225351,30.6530725801,30.8084364106,30.9302823171,31.0524193311,31.1638079232,31.2353938413,31.2858335687,31.3408382109,31.3150888253,31.3552978996,31.3939510328,31.4073287574,31.4637007095,31.5294276736,31.6094495769,31.695121821,31.7897392218,31.891737477,32.0010805089,32.1295569273,32.2588129351,32.4034878916,32.5600647325,32.6335525336,32.7771815135,
Ecuador,ECU,Population density (people per sq. km of land area),EN.POP.DNST,,16.7774960266,17.2646980205,17.769195203,18.2908719838,18.8295044069,19.3850382893,19.9571232481,20.5448417859,21.1470054905,21.7626210085,22.3912259789,23.0325567115,23.6860894379,24.3513112267,25.0277922266,25.7155288253,26.4143656986,27.1236056928,27.8424180032,28.5704089004,29.3064586042,30.0511161682,30.8076542407,31.5805555556,32.3726665222,33.1852152868,34.0161501228,34.8609521745,35.7132856524,36.5683896836,37.4246134952,38.2826470163,39.1429237104,40.0066970091,40.8748735732,41.746680393,42.6213300101,48.4878966017,49.4725197294,50.4633878241,51.4610605573,52.4643300048,53.4699871155,54.4737115478,55.4724230955,56.4644185859,57.4504630375,58.4329280077,59.415461427,60.4005153809,61.3886334353,62.3782573683,63.3672008375,
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,,28.917453413,29.7258918077,30.5489597669,31.3846360942,32.2306042493,33.0876146466,33.9533075493,34.8188246522,35.6728785976,36.5083811342,37.3220242102,38.1188698579,38.9108282686,39.7146968708,40.5435109749,41.400887036,42.2860696168,43.2023436637,44.1522437089,45.137345924,46.1556632679,47.2061730875,48.2915776784,49.4152584258,50.5766748707,51.7806127882,53.0180822743,54.2580883018,55.459595158,56.5941172334,57.6498960269,58.6375126827,59.5788618213,60.5071716309,61.4479853333,62.4075463358,63.3824591893,64.3773599879,65.3953257321,66.4388869356,67.511365714,68.6151127631,69.7498387664,70.9139464564,72.1057592044,73.3243799287,74.5688653373,75.8369802602,77.1259460545,78.4325732081,79.7553528555,81.0908373098,82.4314410568,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,,101.171757866,102.1245979389,103.0976493551,104.0517030761,104.990737948,105.8566598708,106.5970525471,107.2916153578,107.9982602234,108.5808446175,109.1713840579,109.8960144262,110.5881552321,111.2195677383,111.8078906347,112.3256653104,112.7946608999,113.302427677,113.7636834143,114.2328527061,114.6887135587,115.0019781343,115.2436001923,115.4454241737,115.6714563609,115.963726118,116.2827120415,116.6711543274,117.1748985598,117.7058579377,118.1706341796,118.70959839,119.1786015078,119.508090703,119.7973211329,120.0906518654,120.360757594,120.6053653056,120.9334793056,119.921351617,120.4810968645,121.0814422756,121.7353838765,122.4139875459,123.0560846478,123.6610598331,124.3029150099,124.9332931803,125.3270900688,125.6140631562,125.9012460123,125.6187617278,126.0308051064,
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,,14.2397722772,14.5838217822,14.9405841584,15.3091584158,15.6891683168,16.0817425743,16.4881287129,16.9083960396,17.3424752475,17.7912079208,18.2537029703,18.7326534653,19.2368514851,19.7777524752,20.3632970297,20.9963762376,21.673960396,22.3904455446,23.1372475248,23.9073960396,24.6905445545,25.4844653465,26.2989009901,27.1485544554,28.0385544554,28.9904158416,29.9873168317,30.9514851485,31.7782772277,32.4016138614,32.7892970297,32.9892871287,33.1151089109,33.3260693069,33.7407128713,34.3900891089,35.251019802,36.3202970297,37.5780594059,39.0034455446,40.609990099,42.3918415842,44.2825049505,46.1932871287,48.0600594059,49.8518415842,51.5826336634,53.2887425743,55.0286039604,56.8431584158,58.7411089109,60.7021980198,62.7043069307,
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,,61.5055624475,62.0740445796,62.6208551763,63.2462183361,63.9367161551,64.5948097163,65.3946676538,66.255420385,66.9115490816,67.658831886,68.4134579215,69.0357857457,69.6647945096,70.343847924,71.1140744151,71.940743039,72.8070825159,73.8143975337,74.4707590984,74.9575249765,75.5627197373,75.9676550675,76.331876339,76.642990149,76.9237886433,77.1576505686,77.3482700625,77.518518741,77.6699363287,77.7879925517,77.9654192696,78.2230998719,78.4666826846,78.6780534198,78.862359843,79.0449022906,79.2535900208,79.531291046,79.9420711197,80.6878076152,81.7539938217,83.0225192369,84.508813926,85.9848050803,87.4654972049,88.9761493447,90.6149005229,92.1293223737,92.9489695269,93.3779009623,93.7102987169,93.7711607859,93.4599538893,
Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,,28.9001415428,29.2904694503,29.6970276008,30.1270582685,30.5394196745,30.8704175513,31.1145553197,31.4039631989,31.7350554376,32.0848313281,32.483014862,32.8501533381,33.1670441142,33.4552724699,33.7190846898,33.9602736494,34.2111582921,34.4465204058,34.6386647794,34.848289691,35.0947393253,35.348289691,35.5920028309,35.8248879453,36.0646614768,36.3338051427,36.6176220807,36.8459542345,36.9929464496,37.0175513093,36.8321302194,36.1663364001,35.2471809389,34.5013918377,33.8908704883,33.3945270111,33.0156876622,32.7000707714,32.5694739325,32.9555319651,32.7462845011,32.5395140363,32.335928285,32.1431941496,31.9597782496,31.7718801604,31.6272705827,31.5425807974,31.4818353385,31.4101203114,31.3149091767,31.2030195801,31.0921679641,
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,,20.5914023615,21.0911389646,21.6152561308,22.1589291553,22.718938238,23.2889527702,23.8698237965,24.4735022707,25.1167220708,25.8083551317,26.5634777475,27.3710544959,28.1831008174,28.9341126249,29.5821144414,30.1053178928,30.531763851,30.930609446,31.399222525,32.0083642144,32.7833097184,33.7057520436,34.7496185286,35.8706721163,37.0365022707,38.2388455949,39.4890108992,40.7962043597,42.1755903724,43.6355631244,45.1806385104,46.7989627611,53.357867,55.199953,57.023519,58.815116,60.584273,62.353942,64.158887,66.024199,67.956866,69.948344,71.989666,74.066147,76.16724,78.290649,80.440708,82.62119,84.838032,87.095281,89.393063,91.728849,94.100756,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,,98.0454989976,98.9211058026,99.8103535817,100.6892719098,101.527035923,102.3052662752,103.0476496038,103.7365332387,104.4005600345,104.9498318848,105.4926989982,106.1485321526,106.770079358,107.3538288319,107.9215067441,108.439001967,108.9047602423,109.375712913,109.8086455994,110.2558290931,110.678304641,110.9880161087,111.2525077416,111.5029534207,111.7755241105,112.082918564,112.3960462495,112.7474710073,113.1488484533,113.5190203693,113.7612555149,114.1008138197,114.4846008278,114.7486996241,114.9770387232,115.1367270903,115.3392926798,115.493615604,115.7347778286,115.0402571372,115.3342267802,115.6832451978,116.1120262099,116.5787017559,117.0520709562,117.5126573291,117.9500126436,118.4093810026,118.7296167647,119.0182603523,119.3500394361,119.3440612931,119.6839441981,
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,,8.3718577286,8.566986329,8.7705430449,8.9840739661,9.2086446263,9.4451176235,9.6932475728,9.95137125,10.2173288949,10.4896843959,10.7669587754,11.0501890824,11.3426631377,11.6498222649,11.974289665,12.3179332934,12.6784678559,13.0489921856,13.4199111536,13.7843572899,14.1408325672,14.4920702723,14.8417565905,15.1952294905,15.5572221997,15.9267022666,16.3042981247,16.6978706487,17.117051791,17.7056420348,18.1985518356,18.725333699,19.2725806124,19.8227699022,20.3634885223,20.8901793744,21.4069169882,21.906507576,22.4071364576,22.9321478375,23.4776205157,24.0369784702,24.6100612785,25.1950563999,25.7899967193,26.3975927337,27.0183181498,27.6522355535,28.3021436963,28.9557609111,29.6252973379,30.3131549712,31.0184341696,
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,,14.6459338783,14.7458649332,14.8504842575,14.9333300502,14.9831970846,15.0394596014,15.1211267606,15.1891690469,15.1803572015,15.1229751469,15.1420729505,15.2324665944,15.3192192784,15.3996322926,15.4681374963,15.5148363374,15.55829804,15.6030335861,15.6429626711,15.6917003185,15.7587708067,15.8473127811,15.9420434026,16.027456581,16.0944417085,16.1468006172,16.1926622673,16.239801044,16.2985357366,16.3709609639,16.460619193,16.5533733872,16.6336616435,16.7055156111,16.7693949243,16.8244952231,16.8746019239,16.9194589448,16.9587773729,16.9940214715,17.0327587905,17.0740930431,17.114856036,17.1646212942,17.2234676122,17.3169839861,17.3919563287,17.4840375123,17.5678545574,17.6484106614,17.7309947678,17.8155615519,17.8978314522,
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,,22.2852764094,23.0747673782,23.8756431308,24.6552818829,25.3904761905,26.0716475096,26.7055829228,27.3063492063,27.8959496442,28.4909140668,29.0969348659,29.7105090312,30.3288998358,30.9461412151,31.5594964423,32.1577449371,32.7452654625,33.3521620142,34.0195402299,34.7704433498,35.6303229338,36.5746579091,37.5162561576,38.335741653,38.952545156,39.3263820471,39.4961138478,39.5570333881,39.6472359059,39.8652983032,40.2413245758,40.7411056377,41.3203612479,41.9082649152,42.4513957307,42.9472906404,43.4098522167,43.8213464696,44.1629447181,44.4251231527,44.5922276957,44.6763546798,44.7303776683,44.8273125342,45.0182813355,45.3234811166,45.7247947455,46.1877941981,46.6600437876,47.1022988506,47.5052545156,47.8785987958,48.2246852764,
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,,86.3709781104,87.6426933009,88.9335988721,90.1465120186,91.2136089531,92.0996391303,92.8275568607,93.4591190834,94.0867968428,94.7754115486,95.5502149513,96.3843737559,97.2286464097,98.0100060997,98.6786889617,99.2172925273,99.6518100101,100.0282778697,100.4132451613,100.8548193277,101.3672908837,101.9359383161,102.5444859615,103.1654156759,103.7777327299,104.3804125895,104.9787295048,105.5650350825,106.1308079757,106.6706150491,106.940664687,107.4741894128,107.9414591118,108.3445520723,108.7370490498,109.122955041,109.5097065924,109.9140158447,110.4806909121,111.2396624334,112.0517435341,112.8690039192,113.6711811909,114.5106178981,115.3786023713,116.1853308155,116.9059822192,117.5605443817,118.1665488707,118.7513665244,119.3365950942,119.8945322987,120.424694235,
Faeroe Islands,FRO,Population density (people per sq. km of land area),EN.POP.DNST,,24.8782234957,25.1812320917,25.4656160458,25.7492836676,26.0479942693,26.3638968481,26.6891117479,27.0186246418,27.3381088825,27.6411174785,27.9247851003,28.1948424069,28.4606017192,28.7363896848,29.032234957,29.3510028653,29.6898280802,30.047277937,30.4212034384,30.8094555874,31.202722063,31.5938395415,31.9921203438,32.4061604585,32.8366762178,33.3101719198,33.8065902579,34.2328080229,34.4591690544,34.4061604585,34.0229226361,33.3667621777,32.6017191977,31.9548710602,31.5895415473,31.5601719198,31.814469914,32.270773639,32.7994269341,33.303008596,33.7643266476,34.2055873926,34.6045845272,34.9441260745,35.2127507163,35.3968481375,35.4971346705,35.5308022923,35.5300859599,35.5164756447,35.4949856734,35.4627507163,35.4362464183,
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1428571429,144.8742857143,148.4814285714,151.51,153.6514285714,154.7742857143,155.0085714286,154.6228571429,154.0114285714,153.4714285714,153.1,152.8328571429,152.5942857143,152.25,151.7114285714,150.98,150.1385714286,149.2828571429,148.5471428571,148.0271428571,147.7485714286,147.7071428571,147.9271428571,
Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,,1.955066558,1.9767454496,2.0016377537,2.0306438468,2.064272131,2.1030581752,2.1465362673,2.1930376062,2.2402336322,2.286509877,2.3312453914,2.3750921722,2.4192765941,2.4656265766,2.515519851,2.5693173439,2.6267279854,2.6876819187,2.751938526,2.8193192844,2.8898358365,2.9636317771,3.0408157721,3.1215081306,3.2057476617,3.2935692941,3.3847867427,3.478980867,3.5755578841,3.6740908915,3.7743586758,3.8763651182,3.9801257422,4.0857375713,4.1932588194,4.3027826289,4.4142197384,4.5272053402,4.6412814841,4.7561881476,4.8717312842,4.9882330112,5.1066092289,5.2281018357,5.3536112081,5.4833973687,5.6172158187,5.7548142974,5.8957387356,6.0395932782,6.1863391159,6.335902511,6.4877983467,
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,,218.2449468855,220.1049890464,221.7583598562,223.2050593147,224.6436985905,225.88558674,227.1053610549,228.2135328401,229.164427727,230.0799818129,231.0429587071,231.8276567602,232.2759765221,232.4224941099,232.4052411855,232.3480676229,232.2716984252,232.2841483074,232.4926673005,232.7707022693,232.8517711735,232.7683255487,232.8477162816,233.2165171744,233.7464059852,234.2884140041,234.7871285082,235.3090852726,235.9224197082,236.628719051,237.3616211301,238.0043896995,238.5756789154,239.1838341669,239.8174265283,240.4288430538,241.0488736411,241.7523291861,242.5596908197,243.4279088993,244.3668540487,245.403542347,246.5489067086,247.9556276609,249.6639771835,251.5058901335,253.4719257637,255.4747034266,257.4144173935,259.440189311,261.4761211921,263.3005414789,264.9806927624,
Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,,64.7958291053,65.7878162287,66.7640575248,67.7123062388,68.6098183981,69.3988593023,70.0829280241,70.7215088002,71.3863326219,69.4181042024,70.1459113335,73.5732530879,74.2240806186,74.8714090766,75.4260121068,75.9718674551,76.4914797579,76.9393610693,77.5079603905,78.1640365303,78.8078659155,79.4779383463,80.1795024319,80.8670702264,81.5791315301,82.3069386613,82.9892578467,83.8150390147,84.0354805976,84.0127366248,84.6058294552,85.2636551314,85.9214808076,85.055460303,82.8230518912,80.7603485076,79.2819902726,78.5069456594,77.8981070016,77.2997655621,76.7416634592,76.2272997656,75.7356800448,75.5502291893,76.304279366,76.9446096784,76.7766541866,76.6961755135,77.1702998705,77.9033556108,78.4378389727,78.5664298961,78.3249938766,
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,,30.1783422695,31.1404500308,32.0983739123,33.0206117606,33.8874967039,34.680469368,35.4119231783,36.1307638217,36.9056341742,37.7829524479,38.795064604,39.9214951217,41.0929331107,42.21005098,43.2083853388,44.0526412938,44.7842225543,45.5078447745,46.3706996572,47.4751560165,48.8623187132,50.4908279863,52.2797837743,54.1083106267,55.8885778325,57.5925815241,59.2467126659,60.8823547508,62.5516656412,64.2906434034,66.1116858574,67.9954952975,69.9097521315,71.8083765492,73.6614485365,75.4555286983,77.2104289356,78.9699832996,80.7959128065,82.7328557616,84.7912103366,86.9574887932,89.2224927485,91.5685769535,93.9792300255,96.4567944098,98.9964797398,101.565170959,104.1202997275,106.6313659137,109.0828249978,111.481330755,113.8463478949,
Guinea,GIN,Population density (people per sq. km of land area),EN.POP.DNST,,14.7842178089,15.0157130067,15.2542405991,15.5051644148,15.7708163764,16.0547900049,16.3517255413,16.644265831,16.9090713007,17.1300708123,17.3047615172,17.4406885886,17.5449983721,17.6290126974,17.7041185089,17.7715692658,17.8382915514,17.9286667752,18.0733436432,18.2951286017,18.6109230018,19.0201733681,19.5070608823,20.0458570731,20.6211378805,21.210174182,21.8259360247,22.5293748983,23.4041225785,24.4998901188,25.8495848934,27.4061614846,29.0416327527,30.5797370991,31.8947297737,32.9429879538,33.7639508384,34.418122253,35.0028935374,35.5938792121,36.2011761354,36.8132345759,37.4596329155,38.1719884421,38.9725337783,39.8785731727,40.8878683054,41.9773644799,43.1110532313,44.2618956536,45.4237750285,46.6029342341,47.7990761843,
"Gambia, The",GMB,Population density (people per sq. km of land area),EN.POP.DNST,,37.2268774704,37.8977272727,38.4456521739,38.9873517787,39.6111660079,40.3341897233,41.140513834,42.0463438735,43.0632411067,44.1979249012,45.4736166008,46.8911067194,48.4051383399,49.9517786561,51.4891304348,53.0048418972,54.5279644269,56.109486166,57.8216403162,59.7204545455,61.7997035573,64.0515810277,66.5247035573,69.2783596838,72.3411067194,75.7507905138,79.4598814229,83.3063241107,87.0697628458,90.593972332,93.8220355731,96.8049407115,99.6286561265,102.4288537549,105.3108695652,108.2934782609,111.3622529644,114.5524703557,117.8995059289,121.4291501976,125.1670948617,129.1172924901,133.2557312253,137.5428853755,141.9514822134,146.4747035573,151.1270750988,155.9272727273,160.9023715415,166.0711462451,171.4393280632,176.9985177866,182.7356719368,
Guinea-Bissau,GNB,Population density (people per sq. km of land area),EN.POP.DNST,,22.837197724,23.0288762447,23.192745377,23.3305832148,23.4483641536,23.5352418208,23.6030938834,23.7070056899,23.9196301565,24.2875533428,24.8446657183,25.5631934566,26.3524182077,27.0843883357,27.6705547653,28.0743954481,28.3331081081,28.521514936,28.7503556188,29.0995732575,29.5924964438,30.2026315789,30.9,31.6355618777,32.373257468,33.1067567568,33.8483641536,34.602311522,35.3775248933,36.1801209104,37.0098506401,37.8624110953,38.7352418208,39.6247866287,40.5286984353,41.4461237553,42.3780938834,43.3263157895,44.2933854908,45.2813655761,46.2926031294,47.3274893314,48.3840327169,49.4591394026,50.551742532,51.6592816501,52.7858108108,53.9445234708,55.1530938834,56.4233285917,57.7605974395,59.1592460882,60.6065078236,
Equatorial Guinea,GNQ,Population density (people per sq. km of land area),EN.POP.DNST,,9.0944741533,9.1957219251,9.304456328,9.4382531194,9.6052406417,9.8206773619,10.0693048128,10.2924064171,10.4104812834,10.3709447415,10.157254902,9.8000713012,9.3538680927,8.8972192513,8.4932976827,8.1471301248,7.8587522282,7.6792513369,7.6687700535,7.8641354724,8.2961853832,8.9403208556,9.7081283422,10.4750445633,11.150516934,11.7024955437,12.1547950089,12.5410338681,12.9181818182,13.3280213904,13.7760427807,14.2468805704,14.7375044563,15.2407486631,15.7514795009,16.2705525847,16.8017112299,17.3455258467,17.9026381462,18.4734046346,19.0585383244,19.6577183601,20.2692335116,20.8906595365,21.5204278075,22.1574688057,22.8027807487,23.4590017825,24.1301604278,24.8187878788,25.5257040998,26.2494117647,26.9880213904,
Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,,65.1516679597,65.5409852599,65.784522886,66.0234988363,66.333072149,66.8242901474,67.3707370054,67.8104344453,68.0586811482,68.2141660202,68.5107525213,68.9575484872,69.2714197052,69.526935609,70.1826299457,71.2812257564,72.2147323507,73.1571683476,74.0749262995,74.8060899922,75.4798293251,75.9465709853,76.3896586501,76.7711481769,77.0698215671,77.325159038,77.5841349884,77.8664313421,78.2738401862,78.7967571761,79.5678200155,80.4489216447,81.1910628394,81.8699379364,82.5010473235,83.0812490303,83.6035996897,84.0564778898,84.4265321955,84.6973002327,84.9632583398,85.2111947246,85.4796276183,85.7698138092,86.0582854926,86.3300775795,86.6020325834,86.7838557021,86.788867339,86.5279596587,86.2933514352,86.0571838635,85.5511947246,
Grenada,GRD,Population density (people per sq. km of land area),EN.POP.DNST,,268.4117647059,271.8352941176,274.5705882353,276.6647058824,278.1735294118,279.0529411765,279.3,279.0441176471,278.4764705882,277.7352941176,277,276.2852941176,275.3794117647,273.9735294118,271.9205882353,268.9264705882,265.2558823529,261.9705882353,260.5029411765,261.7764705882,266.3970588235,273.7970588235,282.2970588235,289.5294117647,293.8441176471,294.5470588235,292.2970588235,288.4205882353,284.9147058824,283.1941176471,283.6911764706,285.8852941176,289.1235294118,292.3617647059,294.8617647059,296.4588235294,297.4264705882,297.9470588235,298.3558823529,298.8823529412,299.5558823529,300.2911764706,301.0852941176,301.9264705882,302.7970588235,303.7058823529,304.6647058824,305.6823529412,306.7529411765,307.8735294118,309.0411764706,310.2441176471,311.4617647059,
Greenland,GRL,Population density (people per sq. km of land area),EN.POP.DNST,,0.0986245244,0.1024290313,0.1065261926,0.1100380451,0.1147205151,0.1185250219,0.1226221832,0.1270119988,0.1314018145,0.1357916301,0.1381328651,0.1413520632,0.1434006438,0.1448639157,0.1451565701,0.1454492245,0.1445712613,0.1439859526,0.1451565701,0.1469124963,0.1492537313,0.1507170032,0.1524729295,0.1542288557,0.1556921276,0.1565700907,0.158326017,0.1603745976,0.1618378695,0.1627158326,0.1624231782,0.1618378695,0.1615452151,0.1624231782,0.1633011414,0.1635937957,0.1364356194,0.1366792545,0.1366792545,0.1369228895,0.1372883421,0.1379193568,0.1382994275,0.1386551346,0.138713607,0.1383213546,0.1377877939,0.1372347424,0.1372225606,0.1386405165,0.1386039713,0.1384090632,0.1376123767,
Guatemala,GTM,Population density (people per sq. km of land area),EN.POP.DNST,,39.6910974244,40.7722377753,41.8834359836,43.0243934304,44.1952314296,45.3946901829,46.6237308697,47.8869540873,49.1904628593,50.5376633072,51.9326334453,53.3717338559,54.8413400523,56.322779022,57.8034527809,59.2765397536,60.7480216499,62.2338092572,63.7568402389,65.3331560284,66.9699888018,68.6611608809,70.3932717432,72.1464165733,73.9069988802,75.6709873087,77.4455953714,79.2421985816,81.0772676372,82.9631298992,84.9068029115,86.9066349384,88.9562336693,91.0451474431,93.1677958193,95.3212299365,97.5143337066,99.7675438596,102.1081840239,104.5556457633,107.1200447928,109.7959873087,112.5684490482,115.4143337066,118.3176465099,121.2707540127,124.2808044046,127.3638204554,130.5430011198,133.833296006,137.2394363569,140.7505692423,144.3467991788,
Guam,GUM,Population density (people per sq. km of land area),EN.POP.DNST,,126.0611111111,128.9018518519,132.0166666667,135.2740740741,138.5685185185,141.8722222222,145.2018518519,148.5537037037,151.9296296296,155.3333333333,158.7555555556,162.1944444444,165.6722222222,169.2240740741,172.8777777778,176.6407407407,180.5111111111,184.4962962963,188.6037037037,192.8351851852,197.1962962963,201.687037037,206.3055555556,211.0388888889,215.8814814815,220.8,225.7851851852,230.8833333333,236.1574074074,241.6333333333,247.3203703704,253.1407407407,258.9259259259,264.4555555556,269.5592592593,274.1851851852,278.3444444444,281.9907407407,285.0944444444,287.6444444444,289.6611111111,291.187037037,292.2648148148,292.9518518519,293.3351851852,293.387037037,293.2055555556,293.1666666667,293.7425925926,295.2592592593,297.8851851852,301.5,305.7851851852,
Guyana,GUY,Population density (people per sq. km of land area),EN.POP.DNST,,2.9280463627,3.0078033654,3.0884449189,3.1711351736,3.2562706522,3.3448985817,3.4355701286,3.5232118347,3.6010167251,3.6643587006,3.7103960144,3.7410197753,3.7620914036,3.7821361395,3.8043027686,3.8366319533,3.8737566675,3.9097637795,3.9360833122,3.9467970536,3.9403708407,3.9197155194,3.8888087376,3.8535941072,3.8187452375,3.7852832106,3.753004826,3.7239370079,3.7001879604,3.6832258065,3.6741630683,3.6728879858,3.677998476,3.6872694945,3.6989382779,3.7128016256,3.7290271781,3.7466395733,3.764521209,3.7819202438,3.7981051562,3.8132029464,3.8283566167,3.8452578105,3.8650444501,3.8880721361,3.9136753874,3.9407620015,3.9677673355,3.9935280671,4.0176885954,4.040482601,4.0620421641,
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,,17.1743158458,17.396451848,17.6173199359,17.8361010185,18.0472561604,18.2324739371,18.4097363516,18.5676025735,18.7584479354,18.9303139679,19.1140492308,19.2998186089,19.4686338263,19.6579588617,19.8396333835,19.996731404,20.1594679873,20.3260426289,20.4975198176,20.6647425696,20.8331818397,20.9920724513,21.1421231712,21.2902085377,21.4384455112,21.5900086689,21.7402384566,21.8914866855,22.0519396846,22.2152728091,22.3779725714,22.5037519848,22.6596534141,22.8019628059,22.9715287308,23.1064582112,23.2041304435,23.3251723701,23.444397717,23.5509575568,23.6861962932,23.8224687914,23.9550723087,24.0917136067,24.2322045403,24.3843049279,24.5468541222,24.7299855404,24.8869644274,25.0399311588,25.1848230939,25.2884987048,25.4236016582,
"Hong Kong SAR, China",HKG,Population density (people per sq. km of land area),EN.POP.DNST,,3105.9803921569,3240.3921568628,3353.8235294118,3435.8823529412,3527.3529411765,3558.7254901961,3649.8039215686,3728.137254902,3788.137254902,3881.3725490196,3965.9803921569,4042.7450980392,4158.431372549,4249.2156862745,4417.4257425743,4473.2673267327,4583.7,4667.5,4929.7,5063.1,5183.4,5317.6767676768,5399.0909090909,5452.4242424242,5511.3131313131,5580.404040404,5646.9696969697,5684.4444444444,5743.6363636364,5762.1212121212,5810.101010101,5859.0909090909,5960.6060606061,6096.3636363636,5862.9523809524,6129.0476190476,6180.2857142857,6232.0952380952,6291.9047619048,6347.6190476191,6394.5714285714,6422.9523809524,6410.2857142857,6460.4761904762,6488.7619047619,6530.5714285714,6586.9523809524,6626.4761904762,6640.7619047619,6689.7142857143,6734.8571428571,6813.9047619048,6845.2380952381,
